StudentID,Student,Class,Section,Subject,Marks,Attendance,Month
101074,Aryan Chopra,EEE,C,Programming,97,55,Feb
101074,Aryan Chopra,EEE,C,English,92,69,Feb
101074,Aryan Chopra,EEE,C,Math,58,89,Mar
101074,Aryan Chopra,EEE,C,Physics,53,98,Mar
101074,Aryan Chopra,EEE,C,Chemistry,53,91,Mar
101074,Aryan Chopra,EEE,C,Programming,46,90,Mar
101074,Aryan Chopra,EEE,C,English,86,71,Mar
101075,Diya Mukherjee,MECH,C,Math,91,67,Jan
101075,Diya Mukherjee,MECH,C,Physics,87,71,Jan
101075,Diya Mukherjee,MECH,C,Chemistry,89,65,Jan
101075,Diya Mukherjee,MECH,C,Programming,46,93,Jan
101075,Diya Mukherjee,MECH,C,English,95,68,Jan
101075,Diya Mukherjee,MECH,C,Math,91,69,Feb
101075,Diya Mukherjee,MECH,C,Physics,85,65,Feb
101075,Diya Mukherjee,MECH,C,Chemistry,98,59,Feb
101075,Diya Mukherjee,MECH,C,Programming,89,63,Feb
101075,Diya Mukherjee,MECH,C,English,89,55,Feb
101075,Diya Mukherjee,MECH,C,Math,48,95,Mar
101075,Diya Mukherjee,MECH,C,Physics,90,60,Mar
101075,Diya Mukherjee,MECH,C,Chemistry,100,57,Mar
101075,Diya Mukherjee,MECH,C,Programming,94,72,Mar
101075,Diya Mukherjee,MECH,C,English,47,91,Mar
101076,Siddhi Pandey,IT,B,Math,58,70,Jan
101076,Siddhi Pandey,IT,B,Physics,50,69,Jan
101076,Siddhi Pandey,IT,B,Chemistry,46,77,Jan
101076,Siddhi Pandey,IT,B,Programming,43,68,Jan
101076,Siddhi Pandey,IT,B,English,39,76,Jan
101076,Siddhi Pandey,IT,B,Math,40,78,Feb
101076,Siddhi Pandey,IT,B,Physics,60,70,Feb
101076,Siddhi Pandey,IT,B,Chemistry,42,68,Feb
101076,Siddhi Pandey,IT,B,Programming,60,77,Feb
101076,Siddhi Pandey,IT,B,English,39,81,Feb
101076,Siddhi Pandey,IT,B,Math,58,67,Mar
101076,Siddhi Pandey,IT,B,Physics,49,72,Mar
101076,Siddhi Pandey,IT,B,Chemistry,50,68,Mar
101076,Siddhi Pandey,IT,B,Programming,37,77,Mar
101076,Siddhi Pandey,IT,B,English,53,68,Mar
101077,Akash Reddy,ECE,A,Math,46,88,Jan
101077,Akash Reddy,ECE,A,Physics,59,81,Jan
101077,Akash Reddy,ECE,A,Chemistry,53,82,Jan
101077,Akash Reddy,ECE,A,Programming,57,78,Jan
101077,Akash Reddy,ECE,A,English,45,77,Jan
101077,Akash Reddy,ECE,A,Math,68,89,Feb
101077,Akash Reddy,ECE,A,Physics,58,78,Feb
101077,Akash Reddy,ECE,A,Chemistry,62,86,Feb
101077,Akash Reddy,ECE,A,Programming,51,79,Feb
101077,Akash Reddy,ECE,A,English,62,88,Feb
101077,Akash Reddy,ECE,A,Math,77,86,Mar
101077,Akash Reddy,ECE,A,Physics,64,81,Mar
101077,Akash Reddy,ECE,A,Chemistry,73,78,Mar
101077,Akash Reddy,ECE,A,Programming,74,81,Mar
101077,Akash Reddy,ECE,A,English,64,85,Mar
101078,Ira Gupta,EEE,D,Math,86,68,Jan
101078,Ira Gupta,EEE,D,Physics,45,93,Jan
101078,Ira Gupta,EEE,D,Chemistry,94,62,Jan
101078,Ira Gupta,EEE,D,Programming,84,65,Jan
101078,Ira Gupta,EEE,D,English,61,58,Jan
101078,Ira Gupta,EEE,D,Math,95,72,Feb
101078,Ira Gupta,EEE,D,Physics,83,71,Feb
101078,Ira Gupta,EEE,D,Chemistry,86,68,Feb
101078,Ira Gupta,EEE,D,Programming,83,58,Feb
101078,Ira Gupta,EEE,D,English,89,60,Feb
101078,Ira Gupta,EEE,D,Math,52,92,Mar
101078,Ira Gupta,EEE,D,Physics,41,94,Mar
101078,Ira Gupta,EEE,D,Chemistry,87,56,Mar
101078,Ira Gupta,EEE,D,Programming,54,89,Mar
101078,Ira Gupta,EEE,D,English,46,88,Mar
101079,Kiran Reddy,IT,B,Math,66,87,Jan
101079,Kiran Reddy,IT,B,Physics,63,90,Jan
101079,Kiran Reddy,IT,B,Chemistry,63,89,Jan
101079,Kiran Reddy,IT,B,Programming,73,84,Jan
101079,Kiran Reddy,IT,B,English,72,85,Jan
101079,Kiran Reddy,IT,B,Math,60,86,Feb
101079,Kiran Reddy,IT,B,Physics,61,80,Feb
101079,Kiran Reddy,IT,B,Chemistry,79,91,Feb
101079,Kiran Reddy,IT,B,Programming,77,84,Feb
101079,Kiran Reddy,IT,B,English,61,84,Feb
101079,Kiran Reddy,IT,B,Math,71,89,Mar
101079,Kiran Reddy,IT,B,Physics,68,83,Mar
101079,Kiran Reddy,IT,B,Chemistry,69,94,Mar
101079,Kiran Reddy,IT,B,Programming,69,91,Mar
101079,Kiran Reddy,IT,B,English,72,86,Mar
101080,Rohan Kulkarni,MECH,A,Math,82,68,Jan
101080,Rohan Kulkarni,MECH,A,Physics,69,65,Jan
101080,Rohan Kulkarni,MECH,A,Chemistry,64,65,Jan
101080,Rohan Kulkarni,MECH,A,Programming,72,58,Jan
101080,Rohan Kulkarni,MECH,A,English,77,65,Jan
101080,Rohan Kulkarni,MECH,A,Math,65,60,Feb
101080,Rohan Kulkarni,MECH,A,Physics,74,69,Feb
101080,Rohan Kulkarni,MECH,A,Chemistry,78,59,Feb
101080,Rohan Kulkarni,MECH,A,Programming,70,67,Feb
101080,Rohan Kulkarni,MECH,A,English,68,62,Feb
101080,Rohan Kulkarni,MECH,A,Math,67,58,Mar
101080,Rohan Kulkarni,MECH,A,Physics,78,64,Mar
101080,Rohan Kulkarni,MECH,A,Chemistry,73,62,Mar
101080,Rohan Kulkarni,MECH,A,Programming,65,59,Mar
101080,Rohan Kulkarni,MECH,A,English,64,63,Mar
101081,Krish Mishra,CSE,C,Math,79,90,Jan
101081,Krish Mishra,CSE,C,Physics,86,95,Jan
101081,Krish Mishra,CSE,C,Chemistry,95,93,Jan
101081,Krish Mishra,CSE,C,Programming,82,91,Jan
101081,Krish Mishra,CSE,C,English,91,100,Jan
101081,Krish Mishra,CSE,C,Math,88,99,Feb
101081,Krish Mishra,CSE,C,Physics,75,92,Feb
101081,Krish Mishra,CSE,C,Chemistry,68,97,Feb
101081,Krish Mishra,CSE,C,Programming,82,100,Feb
101081,Krish Mishra,CSE,C,English,74,99,Feb
101081,Krish Mishra,CSE,C,Math,63,100,Mar
101081,Krish Mishra,CSE,C,Physics,71,94,Mar
101081,Krish Mishra,CSE,C,Chemistry,68,100,Mar
101081,Krish Mishra,CSE,C,Programming,64,94,Mar
101081,Krish Mishra,CSE,C,English,70,94,Mar
101082,Manas Singh,MECH,A,Math,41,72,Jan
101082,Manas Singh,MECH,A,Physics,41,74,Jan
101082,Manas Singh,MECH,A,Chemistry,43,74,Jan
101082,Manas Singh,MECH,A,Programming,36,77,Jan
101082,Manas Singh,MECH,A,English,39,67,Jan
101082,Manas Singh,MECH,A,Math,46,76,Feb
101082,Manas Singh,MECH,A,Physics,48,64,Feb
101082,Manas Singh,MECH,A,Chemistry,45,70,Feb
101082,Manas Singh,MECH,A,Programming,49,69,Feb
101082,Manas Singh,MECH,A,English,41,78,Feb
101082,Manas Singh,MECH,A,Math,33,74,Mar
101082,Manas Singh,MECH,A,Physics,52,76,Mar
101082,Manas Singh,MECH,A,Chemistry,50,76,Mar
101082,Manas Singh,MECH,A,Programming,49,64,Mar
101082,Manas Singh,MECH,A,English,57,69,Mar
101083,Myra Naidu,MECH,D,Math,84,87,Jan
101083,Myra Naidu,MECH,D,Physics,90,76,Jan
101083,Myra Naidu,MECH,D,Chemistry,85,78,Jan
101083,Myra Naidu,MECH,D,Programming,80,73,Jan
101083,Myra Naidu,MECH,D,English,96,83,Jan
101083,Myra Naidu,MECH,D,Math,76,83,Feb
101083,Myra Naidu,MECH,D,Physics,86,81,Feb
101083,Myra Naidu,MECH,D,Chemistry,74,73,Feb
101083,Myra Naidu,MECH,D,Programming,82,87,Feb
101083,Myra Naidu,MECH,D,English,75,76,Feb
101083,Myra Naidu,MECH,D,Math,69,86,Mar
101083,Myra Naidu,MECH,D,Physics,76,82,Mar
101083,Myra Naidu,MECH,D,Chemistry,70,81,Mar
101083,Myra Naidu,MECH,D,Programming,69,76,Mar
101083,Myra Naidu,MECH,D,English,70,75,Mar
101084,Akash Reddy,CSE,B,Math,91,63,Jan
101084,Akash Reddy,CSE,B,Physics,85,65,Jan
101084,Akash Reddy,CSE,B,Chemistry,87,61,Jan
101084,Akash Reddy,CSE,B,Programming,54,95,Jan
101084,Akash Reddy,CSE,B,English,58,92,Jan
101084,Akash Reddy,CSE,B,Math,93,58,Feb
101084,Akash Reddy,CSE,B,Physics,52,90,Feb
101084,Akash Reddy,CSE,B,Chemistry,47,89,Feb
101084,Akash Reddy,CSE,B,Programming,86,60,Feb
101084,Akash Reddy,CSE,B,English,62,56,Feb
101084,Akash Reddy,CSE,B,Math,44,94,Mar
101084,Akash Reddy,CSE,B,Physics,90,72,Mar
101084,Akash Reddy,CSE,B,Chemistry,87,68,Mar
101084,Akash Reddy,CSE,B,Programming,46,93,Mar
101084,Akash Reddy,CSE,B,English,88,57,Mar
101085,Ishaan Kulkarni,CSE,C,Math,58,77,Jan
101085,Ishaan Kulkarni,CSE,C,Physics,41,80,Jan
101085,Ishaan Kulkarni,CSE,C,Chemistry,47,81,Jan
101085,Ishaan Kulkarni,CSE,C,Programming,43,85,Jan
101085,Ishaan Kulkarni,CSE,C,English,53,77,Jan
101085,Ishaan Kulkarni,CSE,C,Math,49,83,Feb
101085,Ishaan Kulkarni,CSE,C,Physics,46,81,Feb
101085,Ishaan Kulkarni,CSE,C,Chemistry,63,86,Feb
101085,Ishaan Kulkarni,CSE,C,Programming,43,81,Feb
101085,Ishaan Kulkarni,CSE,C,English,44,74,Feb
101085,Ishaan Kulkarni,CSE,C,Math,52,83,Mar
101085,Ishaan Kulkarni,CSE,C,Physics,56,85,Mar
101085,Ishaan Kulkarni,CSE,C,Chemistry,36,86,Mar
101085,Ishaan Kulkarni,CSE,C,Programming,60,86,Mar
101085,Ishaan Kulkarni,CSE,C,English,42,82,Mar
101086,Shreya Naidu,CSE,C,Math,55,61,Jan
101086,Shreya Naidu,CSE,C,Physics,45,62,Jan
101086,Shreya Naidu,CSE,C,Chemistry,55,69,Jan
101086,Shreya Naidu,CSE,C,Programming,34,67,Jan
101086,Shreya Naidu,CSE,C,English,45,66,Jan
101086,Shreya Naidu,CSE,C,Math,51,70,Feb
101086,Shreya Naidu,CSE,C,Physics,59,63,Feb
101086,Shreya Naidu,CSE,C,Chemistry,48,61,Feb
101086,Shreya Naidu,CSE,C,Programming,48,70,Feb
101086,Shreya Naidu,CSE,C,English,44,69,Feb
101086,Shreya Naidu,CSE,C,Math,59,63,Mar
101086,Shreya Naidu,CSE,C,Physics,58,73,Mar
101086,Shreya Naidu,CSE,C,Chemistry,38,60,Mar
101086,Shreya Naidu,CSE,C,Programming,40,72,Mar
101086,Shreya Naidu,CSE,C,English,46,74,Mar
101087,Siddhi Mehta,EEE,A,Math,38,93,Jan
101087,Siddhi Mehta,EEE,A,Physics,35,93,Jan
101087,Siddhi Mehta,EEE,A,Chemistry,51,81,Jan
101087,Siddhi Mehta,EEE,A,Programming,43,82,Jan
101087,Siddhi Mehta,EEE,A,English,45,86,Jan
101087,Siddhi Mehta,EEE,A,Math,43,83,Feb
101087,Siddhi Mehta,EEE,A,Physics,61,86,Feb
101087,Siddhi Mehta,EEE,A,Chemistry,33,87,Feb
101087,Siddhi Mehta,EEE,A,Programming,51,87,Feb
101087,Siddhi Mehta,EEE,A,English,46,85,Feb
101087,Siddhi Mehta,EEE,A,Math,50,91,Mar
101087,Siddhi Mehta,EEE,A,Physics,65,92,Mar
101087,Siddhi Mehta,EEE,A,Chemistry,54,90,Mar
101087,Siddhi Mehta,EEE,A,Programming,48,84,Mar
101087,Siddhi Mehta,EEE,A,English,54,89,Mar
101088,Harsha Pandey,CSE,A,Math,72,93,Jan
101088,Harsha Pandey,CSE,A,Physics,68,91,Jan
101088,Harsha Pandey,CSE,A,Chemistry,61,100,Jan
101088,Harsha Pandey,CSE,A,Programming,63,100,Jan
101088,Harsha Pandey,CSE,A,English,68,100,Jan
101088,Harsha Pandey,CSE,A,Math,70,96,Feb
101088,Harsha Pandey,CSE,A,Physics,69,100,Feb
101088,Harsha Pandey,CSE,A,Chemistry,69,91,Feb
101088,Harsha Pandey,CSE,A,Programming,80,90,Feb
101088,Harsha Pandey,CSE,A,English,62,97,Feb
101088,Harsha Pandey,CSE,A,Math,65,97,Mar
101088,Harsha Pandey,CSE,A,Physics,67,91,Mar
101088,Harsha Pandey,CSE,A,Chemistry,62,99,Mar
101088,Harsha Pandey,CSE,A,Programming,63,98,Mar
101088,Harsha Pandey,CSE,A,English,73,96,Mar
101089,Dev Jain,EEE,C,Math,99,69,Jan
101089,Dev Jain,EEE,C,Physics,79,65,Jan
101089,Dev Jain,EEE,C,Chemistry,90,67,Jan
101089,Dev Jain,EEE,C,Programming,90,58,Jan
101089,Dev Jain,EEE,C,English,42,93,Jan
101089,Dev Jain,EEE,C,Math,41,88,Feb
101089,Dev Jain,EEE,C,Physics,51,88,Feb
101089,Dev Jain,EEE,C,Chemistry,52,89,Feb
101089,Dev Jain,EEE,C,Programming,92,69,Feb
101089,Dev Jain,EEE,C,English,93,60,Feb
101089,Dev Jain,EEE,C,Math,59,91,Mar
101089,Dev Jain,EEE,C,Physics,48,94,Mar
101089,Dev Jain,EEE,C,Chemistry,40,94,Mar
101089,Dev Jain,EEE,C,Programming,46,89,Mar
101089,Dev Jain,EEE,C,English,58,91,Mar
101090,Sneha Patel,CIVIL,D,Math,49,89,Jan
101090,Sneha Patel,CIVIL,D,Physics,59,80,Jan
101090,Sneha Patel,CIVIL,D,Chemistry,52,93,Jan
101090,Sneha Patel,CIVIL,D,Programming,45,88,Jan
101090,Sneha Patel,CIVIL,D,English,43,91,Jan
101090,Sneha Patel,CIVIL,D,Math,61,88,Feb
101090,Sneha Patel,CIVIL,D,Physics,54,88,Feb
101090,Sneha Patel,CIVIL,D,Chemistry,66,81,Feb
101090,Sneha Patel,CIVIL,D,Programming,60,91,Feb
101090,Sneha Patel,CIVIL,D,English,62,80,Feb
101090,Sneha Patel,CIVIL,D,Math,80,83,Mar
101090,Sneha Patel,CIVIL,D,Physics,73,88,Mar
101090,Sneha Patel,CIVIL,D,Chemistry,71,89,Mar
101090,Sneha Patel,CIVIL,D,Programming,67,85,Mar
101090,Sneha Patel,CIVIL,D,English,74,87,Mar
101091,Lavanya Das,MECH,D,Math,34,79,Jan
101091,Lavanya Das,MECH,D,Physics,47,74,Jan
101091,Lavanya Das,MECH,D,Chemistry,57,71,Jan
101091,Lavanya Das,MECH,D,Programming,61,76,Jan
101091,Lavanya Das,MECH,D,English,60,83,Jan
101091,Lavanya Das,MECH,D,Math,52,70,Feb
101091,Lavanya Das,MECH,D,Physics,42,72,Feb
101091,Lavanya Das,MECH,D,Chemistry,39,75,Feb
101091,Lavanya Das,MECH,D,Programming,46,72,Feb
101091,Lavanya Das,MECH,D,English,58,72,Feb
101091,Lavanya Das,MECH,D,Math,52,70,Mar
101091,Lavanya Das,MECH,D,Physics,54,83,Mar
101091,Lavanya Das,MECH,D,Chemistry,53,70,Mar
101091,Lavanya Das,MECH,D,Programming,54,80,Mar
101091,Lavanya Das,MECH,D,English,59,79,Mar
101092,Kiran Malhotra,CIVIL,C,Math,74,95,Jan
101092,Kiran Malhotra,CIVIL,C,Physics,65,96,Jan
101092,Kiran Malhotra,CIVIL,C,Chemistry,67,97,Jan
101092,Kiran Malhotra,CIVIL,C,Programming,65,100,Jan
101092,Kiran Malhotra,CIVIL,C,English,68,100,Jan
101092,Kiran Malhotra,CIVIL,C,Math,67,93,Feb
101092,Kiran Malhotra,CIVIL,C,Physics,66,97,Feb
101092,Kiran Malhotra,CIVIL,C,Chemistry,65,92,Feb
101092,Kiran Malhotra,CIVIL,C,Programming,72,99,Feb
101092,Kiran Malhotra,CIVIL,C,English,63,100,Feb
101092,Kiran Malhotra,CIVIL,C,Math,58,98,Mar
101092,Kiran Malhotra,CIVIL,C,Physics,81,92,Mar
101092,Kiran Malhotra,CIVIL,C,Chemistry,77,90,Mar
101092,Kiran Malhotra,CIVIL,C,Programming,69,91,Mar
101092,Kiran Malhotra,CIVIL,C,English,73,100,Mar
101093,Vihaan Saxena,EEE,A,Math,86,62,Jan
101093,Vihaan Saxena,EEE,A,Physics,79,67,Jan
101093,Vihaan Saxena,EEE,A,Chemistry,89,67,Jan
101093,Vihaan Saxena,EEE,A,Programming,83,70,Jan
101093,Vihaan Saxena,EEE,A,English,86,73,Jan
101093,Vihaan Saxena,EEE,A,Math,87,62,Feb
101093,Vihaan Saxena,EEE,A,Physics,86,65,Feb
101093,Vihaan Saxena,EEE,A,Chemistry,90,63,Feb
101093,Vihaan Saxena,EEE,A,Programming,85,70,Feb
101093,Vihaan Saxena,EEE,A,English,87,68,Feb
101093,Vihaan Saxena,EEE,A,Math,86,59,Mar
101093,Vihaan Saxena,EEE,A,Physics,79,69,Mar
101093,Vihaan Saxena,EEE,A,Chemistry,79,72,Mar
101093,Vihaan Saxena,EEE,A,Programming,88,70,Mar
101093,Vihaan Saxena,EEE,A,English,91,65,Mar
101094,Ira Mukherjee,EEE,C,Math,53,91,Jan
101094,Ira Mukherjee,EEE,C,Physics,51,100,Jan
101094,Ira Mukherjee,EEE,C,Chemistry,58,96,Jan
101094,Ira Mukherjee,EEE,C,Programming,56,94,Jan
101094,Ira Mukherjee,EEE,C,English,48,97,Jan
101094,Ira Mukherjee,EEE,C,Math,62,100,Feb
101094,Ira Mukherjee,EEE,C,Physics,60,97,Feb
101094,Ira Mukherjee,EEE,C,Chemistry,56,99,Feb
101094,Ira Mukherjee,EEE,C,Programming,49,100,Feb
101094,Ira Mukherjee,EEE,C,English,57,100,Feb
101094,Ira Mukherjee,EEE,C,Math,72,98,Mar
101094,Ira Mukherjee,EEE,C,Physics,71,94,Mar
101094,Ira Mukherjee,EEE,C,Chemistry,62,95,Mar
101094,Ira Mukherjee,EEE,C,Programming,78,100,Mar
101094,Ira Mukherjee,EEE,C,English,66,90,Mar
101095,Myra Nair,CIVIL,B,Math,100,85,Jan
101095,Myra Nair,CIVIL,B,Physics,100,95,Jan
101095,Myra Nair,CIVIL,B,Chemistry,83,81,Jan
101095,Myra Nair,CIVIL,B,Programming,93,86,Jan
101095,Myra Nair,CIVIL,B,English,96,85,Jan
101095,Myra Nair,CIVIL,B,Math,86,92,Feb
101095,Myra Nair,CIVIL,B,Physics,78,83,Feb
101095,Myra Nair,CIVIL,B,Chemistry,94,83,Feb
101095,Myra Nair,CIVIL,B,Programming,80,90,Feb
101095,Myra Nair,CIVIL,B,English,95,81,Feb
101095,Myra Nair,CIVIL,B,Math,98,86,Mar
101095,Myra Nair,CIVIL,B,Physics,87,88,Mar
101095,Myra Nair,CIVIL,B,Chemistry,88,81,Mar
101095,Myra Nair,CIVIL,B,Programming,83,83,Mar
101095,Myra Nair,CIVIL,B,English,84,89,Mar
101096,Om Saxena,CSE,D,Math,89,62,Jan
101096,Om Saxena,CSE,D,Physics,49,90,Jan
101096,Om Saxena,CSE,D,Chemistry,86,69,Jan
101096,Om Saxena,CSE,D,Programming,43,96,Jan
101096,Om Saxena,CSE,D,English,39,96,Jan
101096,Om Saxena,CSE,D,Math,45,90,Feb
101096,Om Saxena,CSE,D,Physics,91,61,Feb
101096,Om Saxena,CSE,D,Chemistry,59,93,Feb
101096,Om Saxena,CSE,D,Programming,51,93,Feb
101096,Om Saxena,CSE,D,English,51,89,Feb
101096,Om Saxena,CSE,D,Math,93,69,Mar
101096,Om Saxena,CSE,D,Physics,51,93,Mar
101096,Om Saxena,CSE,D,Chemistry,53,90,Mar
101096,Om Saxena,CSE,D,Programming,43,95,Mar
101096,Om Saxena,CSE,D,English,50,89,Mar
101097,Dev Mishra,ECE,D,Math,53,60,Jan
101097,Dev Mishra,ECE,D,Physics,58,69,Jan
101097,Dev Mishra,ECE,D,Chemistry,51,68,Jan
101097,Dev Mishra,ECE,D,Programming,52,60,Jan
101097,Dev Mishra,ECE,D,English,55,67,Jan
101097,Dev Mishra,ECE,D,Math,58,58,Feb
101097,Dev Mishra,ECE,D,Physics,60,68,Feb
101097,Dev Mishra,ECE,D,Chemistry,60,58,Feb
101097,Dev Mishra,ECE,D,Programming,52,67,Feb
101097,Dev Mishra,ECE,D,English,64,68,Feb
101097,Dev Mishra,ECE,D,Math,65,69,Mar
101097,Dev Mishra,ECE,D,Physics,69,62,Mar
101097,Dev Mishra,ECE,D,Chemistry,74,62,Mar
101097,Dev Mishra,ECE,D,Programming,73,56,Mar
101097,Dev Mishra,ECE,D,English,77,58,Mar
101098,Aarav Mukherjee,ECE,C,Math,80,79,Jan
101098,Aarav Mukherjee,ECE,C,Physics,77,74,Jan
101098,Aarav Mukherjee,ECE,C,Chemistry,65,76,Jan
101098,Aarav Mukherjee,ECE,C,Programming,69,76,Jan
101098,Aarav Mukherjee,ECE,C,English,65,78,Jan
101098,Aarav Mukherjee,ECE,C,Math,63,80,Feb
101098,Aarav Mukherjee,ECE,C,Physics,62,77,Feb
101098,Aarav Mukherjee,ECE,C,Chemistry,66,77,Feb
101098,Aarav Mukherjee,ECE,C,Programming,85,79,Feb
101098,Aarav Mukherjee,ECE,C,English,71,73,Feb
101098,Aarav Mukherjee,ECE,C,Math,63,73,Mar
101098,Aarav Mukherjee,ECE,C,Physics,67,82,Mar
101098,Aarav Mukherjee,ECE,C,Chemistry,71,73,Mar
101098,Aarav Mukherjee,ECE,C,Programming,76,71,Mar
101098,Aarav Mukherjee,ECE,C,English,79,71,Mar
101099,Aditya Chopra,CSE,A,Math,77,88,Jan
101099,Aditya Chopra,CSE,A,Physics,76,83,Jan
101099,Aditya Chopra,CSE,A,Chemistry,91,83,Jan
101099,Aditya Chopra,CSE,A,Programming,79,80,Jan
101099,Aditya Chopra,CSE,A,English,86,87,Jan
101099,Aditya Chopra,CSE,A,Math,76,86,Feb
101099,Aditya Chopra,CSE,A,Physics,97,81,Feb
101099,Aditya Chopra,CSE,A,Chemistry,84,87,Feb
101099,Aditya Chopra,CSE,A,Programming,99,84,Feb
101099,Aditya Chopra,CSE,A,English,97,85,Feb
101099,Aditya Chopra,CSE,A,Math,83,84,Mar
101099,Aditya Chopra,CSE,A,Physics,90,78,Mar
101099,Aditya Chopra,CSE,A,Chemistry,87,86,Mar
101099,Aditya Chopra,CSE,A,Programming,85,88,Mar
101099,Aditya Chopra,CSE,A,English,100,86,Mar
101100,Saanvi Iyer,EEE,B,Math,87,71,Jan
101100,Saanvi Iyer,EEE,B,Physics,50,93,Jan
101100,Saanvi Iyer,EEE,B,Chemistry,39,94,Jan
101100,Saanvi Iyer,EEE,B,Programming,57,89,Jan
101100,Saanvi Iyer,EEE,B,English,94,63,Jan
101100,Saanvi Iyer,EEE,B,Math,55,92,Feb
101100,Saanvi Iyer,EEE,B,Physics,86,69,Feb
101100,Saanvi Iyer,EEE,B,Chemistry,56,97,Feb
101100,Saanvi Iyer,EEE,B,Programming,39,91,Feb
101100,Saanvi Iyer,EEE,B,English,57,95,Feb
101100,Saanvi Iyer,EEE,B,Math,90,66,Mar
101100,Saanvi Iyer,EEE,B,Physics,86,63,Mar
101100,Saanvi Iyer,EEE,B,Chemistry,94,57,Mar
101100,Saanvi Iyer,EEE,B,Programming,47,95,Mar
101100,Saanvi Iyer,EEE,B,English,39,91,Mar
101101,Navya Rao,MECH,C,Math,44,65,Jan
101101,Navya Rao,MECH,C,Physics,41,68,Jan
101101,Navya Rao,MECH,C,Chemistry,40,62,Jan
101101,Navya Rao,MECH,C,Programming,44,67,Jan
101101,Navya Rao,MECH,C,English,39,63,Jan
101101,Navya Rao,MECH,C,Math,58,68,Feb
101101,Navya Rao,MECH,C,Physics,50,64,Feb
101101,Navya Rao,MECH,C,Chemistry,59,65,Feb
101101,Navya Rao,MECH,C,Programming,58,74,Feb
101101,Navya Rao,MECH,C,English,47,65,Feb
101101,Navya Rao,MECH,C,Math,45,69,Mar
101101,Navya Rao,MECH,C,Physics,48,66,Mar
101101,Navya Rao,MECH,C,Chemistry,53,69,Mar
101101,Navya Rao,MECH,C,Programming,46,67,Mar
101101,Navya Rao,MECH,C,English,45,74,Mar
101102,Rohan Joshi,CSE,C,Math,90,61,Jan
101102,Rohan Joshi,CSE,C,Physics,86,70,Jan
101102,Rohan Joshi,CSE,C,Chemistry,82,64,Jan
101102,Rohan Joshi,CSE,C,Programming,99,66,Jan
101102,Rohan Joshi,CSE,C,English,95,75,Jan
101102,Rohan Joshi,CSE,C,Math,95,71,Feb
101102,Rohan Joshi,CSE,C,Physics,90,70,Feb
101102,Rohan Joshi,CSE,C,Chemistry,96,62,Feb
101102,Rohan Joshi,CSE,C,Programming,77,61,Feb
101102,Rohan Joshi,CSE,C,English,86,63,Feb
101102,Rohan Joshi,CSE,C,Math,89,65,Mar
101102,Rohan Joshi,CSE,C,Physics,99,75,Mar
101102,Rohan Joshi,CSE,C,Chemistry,85,63,Mar
101102,Rohan Joshi,CSE,C,Programming,88,67,Mar
101102,Rohan Joshi,CSE,C,English,88,73,Mar
101103,Rahul Pandey,IT,A,Math,42,91,Jan
101103,Rahul Pandey,IT,A,Physics,52,85,Jan
101103,Rahul Pandey,IT,A,Chemistry,40,92,Jan
101103,Rahul Pandey,IT,A,Programming,44,81,Jan
101103,Rahul Pandey,IT,A,English,36,83,Jan
101103,Rahul Pandey,IT,A,Math,53,86,Feb
101103,Rahul Pandey,IT,A,Physics,38,81,Feb
101103,Rahul Pandey,IT,A,Chemistry,46,82,Feb
101103,Rahul Pandey,IT,A,Programming,42,84,Feb
101103,Rahul Pandey,IT,A,English,56,84,Feb
101103,Rahul Pandey,IT,A,Math,35,88,Mar
101103,Rahul Pandey,IT,A,Physics,44,83,Mar
101103,Rahul Pandey,IT,A,Chemistry,62,92,Mar
101103,Rahul Pandey,IT,A,Programming,47,84,Mar
101103,Rahul Pandey,IT,A,English,59,80,Mar
101104,Dev Joshi,EEE,C,Math,87,95,Jan
101104,Dev Joshi,EEE,C,Physics,96,98,Jan
101104,Dev Joshi,EEE,C,Chemistry,98,94,Jan
101104,Dev Joshi,EEE,C,Programming,94,91,Jan
101104,Dev Joshi,EEE,C,English,90,97,Jan
101104,Dev Joshi,EEE,C,Math,68,96,Feb
101104,Dev Joshi,EEE,C,Physics,81,100,Feb
101104,Dev Joshi,EEE,C,Chemistry,77,100,Feb
101104,Dev Joshi,EEE,C,Programming,81,97,Feb
101104,Dev Joshi,EEE,C,English,74,94,Feb
101104,Dev Joshi,EEE,C,Math,76,95,Mar
101104,Dev Joshi,EEE,C,Physics,67,99,Mar
101104,Dev Joshi,EEE,C,Chemistry,70,100,Mar
101104,Dev Joshi,EEE,C,Programming,66,91,Mar
101104,Dev Joshi,EEE,C,English,73,98,Mar
101105,Anaya Bhat,CSE,C,Math,58,86,Jan
101105,Anaya Bhat,CSE,C,Physics,76,79,Jan
101105,Anaya Bhat,CSE,C,Chemistry,70,85,Jan
101105,Anaya Bhat,CSE,C,Programming,72,85,Jan
101105,Anaya Bhat,CSE,C,English,72,83,Jan
101105,Anaya Bhat,CSE,C,Math,84,86,Feb
101105,Anaya Bhat,CSE,C,Physics,73,88,Feb
101105,Anaya Bhat,CSE,C,Chemistry,67,87,Feb
101105,Anaya Bhat,CSE,C,Programming,67,78,Feb
101105,Anaya Bhat,CSE,C,English,75,78,Feb
101105,Anaya Bhat,CSE,C,Math,67,90,Mar
101105,Anaya Bhat,CSE,C,Physics,60,79,Mar
